,POSTE_ID,DATECOM,DIRECTION,VEHICULE,P00_01,P01_02,P02_03,P03_04,P04_05,P05_06,P06_07,P07_08,P08_09,P09_10,P10_11,P11_12,P12_13,P13_14,P14_15,P15_16,P16_17,P17_18,P18_19,P19_20,P20_21,P21_22,P22_23,P23_24,SUM_TRAF,LOCALITE,ROUTE,SENS,D1,D2,COORD_X,COORD_Y,MORNING_HOURS,EVENING_HOURS
2587,1211,2020-01-16,1,C,0,0,0,0,0,1,0,6,4,3,6,2,2,3,3,3,4,1,2,1,0,2,1,0,44,GODBRANGE,CR129,Junglinster vers Godbrange,Junglinster,Godbrange,84952.0,88911.0,13,7
2588,1211,2020-01-16,2,C,0,0,0,0,0,3,0,2,2,0,5,3,1,0,2,1,3,3,1,0,1,0,1,1,29,GODBRANGE,CR129,Godbrange vers Junglinster,Junglinster,Godbrange,84952.0,88911.0,4,7
2589,1211,2020-01-16,3,C,0,0,0,0,0,4,0,8,6,3,11,5,3,3,5,4,7,4,3,1,1,2,2,1,73,GODBRANGE,CR129,Junglinster <-> Godbrange deux sens ,Junglinster,Godbrange,84952.0,88911.0,17,14
2590,1223,2020-01-16,1,C,0,2,0,1,5,2,10,18,21,17,18,17,11,19,23,21,11,12,8,6,6,3,1,1,233,MACHTUM,N10,Grevenmacher vers Remich,Grevenmacher,Remich,98652.9,81359.82,56,31
2591,1223,2020-01-16,2,C,0,0,0,1,1,8,20,18,18,13,14,19,20,14,18,22,11,12,9,5,5,2,1,2,233,MACHTUM,N10,Remich vers Grevenmacher,Grevenmacher,Remich,98652.9,81359.82,49,32
2592,1223,2020-01-16,3,C,0,2,0,2,6,10,30,36,39,30,32,36,31,33,41,43,22,24,17,11,11,5,2,3,466,MACHTUM,N10,Grevenmacher <-> Remich deux sens ,Grevenmacher,Remich,98652.9,81359.82,105,63
2593,1229,2020-01-16,1,C,0,0,0,1,0,0,5,8,4,13,3,11,9,11,7,10,5,6,7,1,1,1,1,1,105,BIWER,N14,Wecker vers Boudlerbach,Wecker,Boudlerbach,94591.47,85866.375,25,18
2594,1229,2020-01-16,2,C,0,0,0,0,0,2,8,9,6,8,15,7,9,3,10,9,10,3,2,2,1,0,1,1,106,BIWER,N14,Boudlerbach vers Wecker,Wecker,Boudlerbach,94591.47,85866.375,23,15
2595,1229,2020-01-16,3,C,0,0,0,1,0,2,13,17,10,21,18,18,18,14,17,19,15,9,9,3,2,1,2,2,211,BIWER,N14,Wecker <-> Boudlerbach deux sens ,Wecker,Boudlerbach,94591.47,85866.375,48,33
2596,1230,2020-01-16,1,C,1,1,18,5,2,2,11,26,20,17,10,16,18,12,22,12,11,8,5,5,2,1,1,1,227,NIEDERANVEN,N1,Niederanven vers Senningerberg,Niederanven,Senningerberg,85068.016,79222.9,63,24
2597,1230,2020-01-16,2,C,1,1,1,0,1,1,6,21,10,13,15,15,8,15,21,13,11,9,11,7,3,2,1,1,187,NIEDERANVEN,N1,Senningerberg vers Niederanven,Niederanven,Senningerberg,85068.016,79222.9,44,31
2598,1230,2020-01-16,3,C,2,2,19,5,3,3,17,47,30,30,25,31,26,27,43,25,22,17,16,12,5,3,2,2,414,NIEDERANVEN,N1,Niederanven <-> Senningerberg deux sens ,Niederanven,Senningerberg,85068.016,79222.9,107,55
2599,1231,2020-01-16,1,C,0,2,0,0,1,3,13,16,20,11,9,18,5,11,12,13,6,5,7,4,4,1,1,0,162,BERG,N1,Wecker vers Roodt-sur-Syre,Wecker,Roodt-sur-Syre,93813.984,83089.69,47,18
2600,1231,2020-01-16,2,C,1,1,2,2,0,2,2,11,9,15,8,12,8,6,9,9,7,7,5,5,2,2,1,1,127,BERG,N1,Roodt-sur-Syre vers Wecker,Wecker,Roodt-sur-Syre,93813.984,83089.69,35,19
2601,1231,2020-01-16,3,C,1,3,2,2,1,5,15,27,29,26,17,30,13,17,21,22,13,12,12,9,6,3,2,1,289,BERG,N1,Wecker <-> Roodt-sur-Syre deux sens ,Wecker,Roodt-sur-Syre,93813.984,83089.69,82,37
2602,1232,2020-01-16,1,C,1,4,1,0,2,7,22,28,35,36,24,25,19,21,30,17,11,7,10,6,3,1,3,3,316,GREVENMACHER,N1,Grevenmacher vers Potaschberg A1,Grevenmacher,Potaschberg A1,99073.95,82634.05,99,28
2603,1232,2020-01-16,2,C,0,3,3,1,4,10,14,23,21,28,29,24,21,30,17,21,22,15,13,8,4,3,3,2,319,GREVENMACHER,N1,Potaschberg A1 vers Grevenmacher,Grevenmacher,Potaschberg A1,99073.95,82634.05,72,50
2604,1232,2020-01-16,3,C,1,7,4,1,6,17,36,51,56,64,53,49,40,51,47,38,33,22,23,14,7,4,6,5,635,GREVENMACHER,N1,Grevenmacher <-> Potaschberg A1 deux sens ,Grevenmacher,Potaschberg A1,99073.95,82634.05,171,78
2605,1250,2020-01-16,1,C,1,0,1,0,0,3,4,15,12,9,7,10,13,15,11,10,7,3,2,1,3,3,1,1,132,MOERSDORF,N10,Wasserbillig vers Born,Wasserbillig,Born,104024.4,89718.56,36,12
2606,1250,2020-01-16,2,C,0,0,0,0,1,4,6,14,14,12,12,7,9,15,10,6,4,3,3,2,1,3,1,1,128,MOERSDORF,N10,Born vers Wasserbillig,Wasserbillig,Born,104024.4,89718.56,40,10
2607,1250,2020-01-16,3,C,1,0,1,0,1,7,10,29,26,21,19,17,22,30,21,16,11,6,5,3,4,6,2,2,260,MOERSDORF,N10,Wasserbillig <-> Born deux sens ,Wasserbillig,Born,104024.4,89718.56,76,22
2608,1300,2020-01-16,1,C,5,7,7,10,17,24,51,89,72,90,89,95,66,82,92,75,64,38,21,18,9,6,7,6,1040,LORENTZWEILER,A7,Mersch vers Luxembourg,Mersch,Luxembourg,76556.0,85983.0,251,123
2609,1300,2020-01-16,2,C,4,6,8,4,8,28,61,76,104,115,120,122,92,92,91,83,48,35,20,15,8,5,3,6,1154,LORENTZWEILER,A7,Luxembourg vers Mersch,Mersch,Luxembourg,76556.0,85983.0,295,103
2610,1300,2020-01-16,3,C,9,13,15,14,25,52,112,165,176,205,209,217,158,174,183,158,112,73,41,33,17,11,10,12,2194,LORENTZWEILER,A7,Mersch <-> Luxembourg deux sens ,Mersch,Luxembourg,76556.0,85983.0,546,226
2611,1314,2020-01-16,1,C,0,0,1,0,0,4,14,10,9,9,9,10,9,7,10,9,5,5,3,1,1,1,1,0,118,DALHEIM,N13,Filsdorf vers Bous,Filsdorf,Bous,86768.91,67154.63,28,13
2612,1314,2020-01-16,2,C,1,0,1,0,0,0,3,7,16,9,11,7,13,16,11,12,12,5,9,2,2,1,1,1,140,DALHEIM,N13,Bous vers Filsdorf,Filsdorf,Bous,86768.91,67154.63,32,26
2613,1314,2020-01-16,3,C,1,0,2,0,0,4,17,17,25,18,20,17,22,23,21,21,17,10,12,3,3,2,2,1,258,DALHEIM,N13,Filsdorf <-> Bous deux sens ,Filsdorf,Bous,86768.91,67154.63,60,39
2614,1410,2020-01-16,1,C,133,88,97,128,217,401,452,390,264,419,516,602,551,522,505,497,389,355,311,284,231,183,150,131,7816,BETTEMBOURG,A3,Croix de Bettembourg vers Luxembourg,Croix de Bettembourg,Luxembourg,76227.07,64532.98,1073,1055
2615,1410,2020-01-16,2,C,105,96,79,85,142,220,318,285,291,320,411,485,438,387,489,424,268,228,169,224,173,153,141,124,6055,BETTEMBOURG,A3,Luxembourg vers Croix de Bettembourg,Croix de Bettembourg,Luxembourg,76227.07,64532.98,896,665
2616,1410,2020-01-16,3,C,238,184,176,213,359,621,770,675,555,739,927,1087,989,909,994,921,657,583,480,508,404,336,291,255,13871,BETTEMBOURG,A3,Croix de Bettembourg <-> Luxembourg deux sens ,Croix de Bettembourg,Luxembourg,76227.07,64532.98,1969,1720
2617,1414,2020-01-16,1,C,89,61,59,87,191,763,236,62,140,327,302,307,271,300,297,277,230,312,371,312,241,224,142,107,5708,FRANCE Frontière,A3,France vers Luxembourg,France,Luxembourg,76415.195,60861.355,529,913
2618,1414,2020-01-16,2,C,52,23,14,13,34,83,173,175,289,441,673,805,721,530,541,566,478,515,486,545,296,195,207,83,7938,FRANCE Frontière,A3,Luxembourg vers France,France,Luxembourg,76415.195,60861.355,905,1479
2619,1414,2020-01-16,3,C,141,84,73,100,225,846,409,237,429,768,975,1112,992,830,838,843,708,827,857,857,537,419,349,190,13646,FRANCE Frontière,A3,France <-> Luxembourg deux sens ,France,Luxembourg,76415.195,60861.355,1434,2392
2620,1430,2020-01-16,1,C,32,35,46,36,73,92,96,129,146,129,101,117,98,119,124,114,90,91,59,54,54,37,31,25,1928,POTASCHBIERG,A1,Aire de Wasserbillig vers Echangeur Munsbach,Aire de Wasserbillig,Echangeur Munsbach,98204.266,83303.73,404,240
2621,1430,2020-01-16,2,C,38,42,49,47,68,114,117,107,123,192,235,191,190,178,206,191,188,162,120,98,60,65,49,34,2864,POTASCHBIERG,A1,Echangeur Munsbach vers Aire de Wasserbillig,Aire de Wasserbillig,Echangeur Munsbach,98204.266,83303.73,422,470
2622,1430,2020-01-16,3,C,70,77,95,83,141,206,213,236,269,321,336,308,288,297,330,305,278,253,179,152,114,102,80,59,4792,POTASCHBIERG,A1,Aire de Wasserbillig <-> Echangeur Munsbach deux sens ,Aire de Wasserbillig,Echangeur Munsbach,98204.266,83303.73,826,710
2623,1432,2020-01-16,1,C,45,46,45,46,86,122,119,165,198,161,103,142,152,156,144,144,120,109,67,63,56,46,32,38,2405,ALLEMAGNE Frontière,A1,Allemagne vers Luxembourg,Allemagne,Luxembourg,103675.21,88574.78,524,296
2624,1432,2020-01-16,2,C,1,0,0,0,1,4,3,1,1,6,5,8,4,2,8,4,6,2,1,5,2,0,2,0,66,ALLEMAGNE Frontière,A1,Luxembourg vers Allemagne,Allemagne,Luxembourg,103675.21,88574.78,8,9
2625,1432,2020-01-16,3,C,46,46,45,46,87,126,122,166,199,167,108,150,156,158,152,148,126,111,68,68,58,46,34,38,2471,ALLEMAGNE Frontière,A1,Allemagne <-> Luxembourg deux sens ,Allemagne,Luxembourg,103675.21,88574.78,532,305
2626,1433,2020-01-16,1,C,46,41,47,46,96,104,144,158,207,183,151,145,156,145,171,153,119,113,87,57,63,44,42,27,2545,FINDEL,A1,Muensbach vers Senningerberg,Muensbach,Senningerberg,84816.99,78195.62,548,319
2627,1433,2020-01-16,2,C,36,42,36,52,68,108,107,107,109,211,218,188,170,181,193,181,179,157,138,118,80,59,51,24,2813,FINDEL,A1,Senningerberg vers Muensbach,Muensbach,Senningerberg,84816.99,78195.62,427,474
2628,1433,2020-01-16,3,C,82,83,83,98,164,212,251,265,316,394,369,333,326,326,364,334,298,270,225,175,143,103,93,51,5358,FINDEL,A1,Muensbach <-> Senningerberg deux sens ,Muensbach,Senningerberg,84816.99,78195.62,975,793
2629,1441,2020-01-16,1,C,17,15,14,16,39,81,118,137,184,189,207,205,159,210,186,145,123,69,63,44,30,15,13,15,2294,AESSEN,A13,Sanem vers Lankelz,Sanem,Lankelz,63022.316,66426.78,510,255
2630,1441,2020-01-16,2,C,21,8,13,8,32,100,174,273,248,236,253,224,202,190,179,175,129,165,120,92,35,23,21,14,2935,AESSEN,A13,Lankelz vers Sanem,Sanem,Lankelz,63022.316,66426.78,757,414
2631,1441,2020-01-16,3,C,38,23,27,24,71,181,292,410,432,425,460,429,361,400,365,320,252,234,183,136,65,38,34,29,5229,AESSEN,A13,Sanem <-> Lankelz deux sens ,Sanem,Lankelz,63022.316,66426.78,1267,669
2632,1448,2020-01-16,1,C,18,14,8,16,37,53,100,99,94,97,66,59,96,105,100,100,63,53,38,25,28,19,17,13,1318,TUNNEL MARKUSBIERG,A13,Allemagne vers Frisange,Allemagne,Frisange,94038.67,60374.227,290,154
2633,1448,2020-01-16,2,C,16,24,23,14,24,57,78,77,105,136,135,124,106,110,136,174,155,142,111,85,52,41,35,28,1988,TUNNEL MARKUSBIERG,A13,Frisange vers Allemagne,Allemagne,Frisange,94038.67,60374.227,318,408
2634,1448,2020-01-16,3,C,34,38,31,30,61,110,178,176,199,233,201,183,202,215,236,274,218,195,149,110,80,60,52,41,3306,TUNNEL MARKUSBIERG,A13,Allemagne <-> Frisange deux sens ,Allemagne,Frisange,94038.67,60374.227,608,562
2635,1483,2020-01-16,1,C,2,6,6,3,7,20,38,41,55,74,61,66,62,51,47,48,26,24,18,15,8,4,2,6,690,LORENTZWEILER échangeur,A7,T. Grouft vers T. Gosseldange,T. Grouft,T. Gosseldange,77829.83,85801.0,170,68
2636,1483,2020-01-16,2,C,4,7,7,11,17,34,54,87,78,101,93,109,72,94,93,72,68,37,20,17,13,7,7,5,1107,LORENTZWEILER échangeur,A7,T. Gosseldange vers T. Grouft,T. Grouft,T. Gosseldange,77829.83,85801.0,266,125
2637,1483,2020-01-16,3,C,6,13,13,14,24,54,92,128,133,175,154,175,134,145,140,120,94,61,38,32,21,11,9,11,1797,LORENTZWEILER échangeur,A7,T. Grouft <-> T. Gosseldange deux sens ,T. Grouft,T. Gosseldange,77829.83,85801.0,436,193
2638,1486,2020-01-16,1,C,9,9,7,15,24,46,116,247,290,176,128,154,118,141,139,115,116,62,39,35,19,14,10,10,2039,GRENGEWALD,A7,Ech. Waldhof vers Ech. Kirchberg,Ech. Waldhof,Ech. Kirchberg,81368.125,79165.42,713,217
2639,1486,2020-01-16,2,C,5,8,13,9,13,42,83,82,90,116,108,113,103,80,94,74,55,58,38,29,20,8,10,6,1257,GRENGEWALD,A7,Ech. Kirchberg vers Ech. Waldhof,Ech. Waldhof,Ech. Kirchberg,81368.125,79165.42,288,151
2640,1486,2020-01-16,3,C,14,17,20,24,37,88,199,329,380,292,236,267,221,221,233,189,171,120,77,64,39,22,20,16,3296,GRENGEWALD,A7,Ech. Waldhof <-> Ech. Kirchberg deux sens ,Ech. Waldhof,Ech. Kirchberg,81368.125,79165.42,1001,368
2641,1487,2020-01-16,1,C,4,6,5,4,9,22,59,62,92,100,90,98,82,71,73,64,40,24,15,15,11,4,6,6,962,STAFFELSTEIN,A7,Ech. Waldhof vers Ech. Lorentzweiler,Ech. Waldhof,Ech. Lorentzweiler,80637.51,80313.8,254,79
2642,1487,2020-01-16,2,C,3,9,4,7,14,22,39,69,64,95,88,78,71,74,79,70,62,41,24,15,14,8,6,6,962,STAFFELSTEIN,A7,Ech. Lorentzweiler vers Ech. Waldhof,Ech. Waldhof,Ech. Lorentzweiler,80637.51,80313.8,228,127
2643,1487,2020-01-16,3,C,7,15,9,11,23,44,98,131,156,195,178,176,153,145,152,134,102,65,39,30,25,12,12,12,1924,STAFFELSTEIN,A7,Ech. Waldhof <-> Ech. Lorentzweiler deux sens ,Ech. Waldhof,Ech. Lorentzweiler,80637.51,80313.8,482,206
2644,5120,2020-01-16,1,C,0,0,0,0,1,7,9,13,16,11,10,12,11,10,10,14,8,16,9,10,4,2,3,3,179,OBERCORN,CR174,Soleuvre vers Differdange,Soleuvre,Differdange,61416.0,65192.973,40,33
2645,5120,2020-01-16,2,C,0,0,0,0,1,3,13,14,12,12,10,7,10,10,10,11,12,5,14,4,5,3,2,2,160,OBERCORN,CR174,Differdange vers Soleuvre,Soleuvre,Differdange,61416.0,65192.973,38,31
2646,5120,2020-01-16,3,C,0,0,0,0,2,10,22,27,28,23,20,19,21,20,20,25,20,21,23,14,9,5,5,5,339,OBERCORN,CR174,Soleuvre <-> Differdange deux sens ,Soleuvre,Differdange,61416.0,65192.973,78,64
2647,17563,2020-01-16,1,C,0,0,0,1,2,7,4,3,5,7,4,6,5,6,7,6,2,4,7,4,5,1,0,2,88,BELVAUX,B40,France vers Esch,France,Esch,63849.78,63148.72,15,13
2648,17563,2020-01-16,2,C,2,0,0,0,5,8,11,6,6,5,3,10,1,3,3,6,8,6,0,3,4,1,1,2,94,BELVAUX,B40,Esch vers France,France,Esch,63849.78,63148.72,17,14
2649,17563,2020-01-16,3,C,2,0,0,1,7,15,15,9,11,12,7,16,6,9,10,12,10,10,7,7,9,2,1,4,182,BELVAUX,B40,France <-> Esch deux sens ,France,Esch,63849.78,63148.72,32,27
2650,2,2020-01-17,1,C,1,2,4,1,7,24,70,53,28,30,26,14,20,27,19,14,23,14,8,12,15,7,1,5,425,WEMPERHARDT Frontière,N12,Belgique vers Wemperhardt,Belgique,Wemperhardt,71763.83,135930.69,111,45
2651,2,2020-01-17,2,C,2,3,3,10,4,6,18,23,17,26,21,27,40,31,46,40,35,28,13,10,4,0,1,4,412,WEMPERHARDT Frontière,N12,Wemperhardt vers Belgique,Belgique,Wemperhardt,71763.83,135930.69,66,76
2652,2,2020-01-17,3,C,3,5,7,11,11,30,88,76,45,56,47,41,60,58,65,54,58,42,21,22,19,7,2,9,837,WEMPERHARDT Frontière,N12,Belgique <-> Wemperhardt deux sens ,Belgique,Wemperhardt,71763.83,135930.69,177,121
2653,7,2020-01-17,1,C,4,0,0,1,3,8,25,34,27,26,23,17,15,20,16,14,9,5,6,3,5,0,0,0,261,WASSERBILLIG Frontière,N1,Allemagne vers Wasserbillig,Allemagne,Wasserbillig,104390.6,86705.04,87,20
2654,7,2020-01-17,2,C,0,0,1,0,2,3,8,13,21,14,24,20,19,16,26,17,6,8,11,9,4,4,5,2,233,WASSERBILLIG Frontière,N1,Wasserbillig vers Allemagne,Allemagne,Wasserbillig,104390.6,86705.04,48,25
2655,7,2020-01-17,3,C,4,0,1,1,5,11,33,47,48,40,47,37,34,36,42,31,15,13,17,12,9,4,5,2,494,WASSERBILLIG Frontière,N1,Allemagne <-> Wasserbillig deux sens ,Allemagne,Wasserbillig,104390.6,86705.04,135,45
2656,10,2020-01-17,1,C,3,1,0,1,5,8,29,34,23,22,21,20,16,20,15,23,11,16,5,5,3,2,0,0,283,REMICH Frontière,N2,Allemagne vers Remich,Allemagne,Remich,94650.09,67632.38,79,32
2657,10,2020-01-17,2,C,0,1,0,0,2,8,11,15,19,22,25,15,14,17,22,13,10,11,10,5,6,1,1,1,229,REMICH Frontière,N2,Remich vers Allemagne,Allemagne,Remich,94650.09,67632.38,56,31
2658,10,2020-01-17,3,C,3,2,0,1,7,16,40,49,42,44,46,35,30,37,37,36,21,27,15,10,9,3,1,1,512,REMICH Frontière,N2,Allemagne <-> Remich deux sens ,Allemagne,Remich,94650.09,67632.38,135,63
2659,11,2020-01-17,1,C,0,0,0,0,0,2,3,1,2,4,2,3,3,2,4,4,0,4,3,2,0,0,0,0,39,WORMELDANGE Frontière,CR122B,Wormeldange vers Allemagne,Wormeldange,Allemagne,96998.64,74772.195,7,7
2660,11,2020-01-17,2,C,0,0,0,0,0,0,5,10,2,3,2,1,2,2,7,1,4,2,4,2,0,0,0,0,47,WORMELDANGE Frontière,CR122B,Allemagne vers Wormeldange,Wormeldange,Allemagne,96998.64,74772.195,15,10
2661,11,2020-01-17,3,C,0,0,0,0,0,2,8,11,4,7,4,4,5,4,11,5,4,6,7,4,0,0,0,0,86,WORMELDANGE Frontière,CR122B,Wormeldange <-> Allemagne deux sens ,Wormeldange,Allemagne,96998.64,74772.195,22,17
2662,12,2020-01-17,1,C,0,1,0,0,1,1,3,10,12,13,14,8,5,7,5,3,3,4,6,1,2,4,1,0,104,SCHENGEN Frontière,N10,Allemagne vers Schengen,Allemagne,Schengen,94452.04,59671.875,35,13
2663,12,2020-01-17,2,C,0,0,0,1,2,2,6,10,10,7,6,11,6,12,7,9,1,4,5,5,4,0,2,1,111,SCHENGEN Frontière,N10,Schengen vers Allemagne,Allemagne,Schengen,94452.04,59671.875,27,10
2664,12,2020-01-17,3,C,0,1,0,1,3,3,9,20,22,20,20,19,11,19,12,12,4,8,11,6,6,4,3,1,215,SCHENGEN Frontière,N10,Allemagne <-> Schengen deux sens ,Allemagne,Schengen,94452.04,59671.875,62,23
2665,15,2020-01-17,1,C,0,0,0,0,0,2,4,13,4,2,1,1,2,2,0,1,0,0,0,0,2,1,0,0,35,DUDELANGE Frontière,CR184,France vers Luxembourg,France,Luxembourg,73685.16,58403.06,19,0
2666,15,2020-01-17,2,C,0,0,0,0,0,0,0,1,0,6,0,4,4,0,0,4,13,3,0,0,3,1,0,0,39,DUDELANGE Frontière,CR184,Luxembourg vers France,France,Luxembourg,73685.16,58403.06,7,16
2667,15,2020-01-17,3,C,0,0,0,0,0,2,4,14,4,8,1,5,6,2,0,5,13,3,0,0,5,2,0,0,74,DUDELANGE Frontière,CR184,France <-> Luxembourg deux sens ,France,Luxembourg,73685.16,58403.06,26,16
2668,18,2020-01-17,1,C,3,0,1,4,1,1,2,1,2,44,57,47,45,48,58,48,51,36,30,31,31,18,15,15,589,RODANGE Frontière Belgique,N5F,Belgique vers Rodange,Belgique,Rodange,54827.676,68064.97,47,117
2669,18,2020-01-17,2,C,3,2,2,4,7,5,12,11,10,60,59,62,60,54,58,68,63,49,40,37,33,20,14,11,744,RODANGE Frontière Belgique,N5F,Rodange vers Belgique,Belgique,Rodange,54827.676,68064.97,81,152
2670,18,2020-01-17,3,C,6,2,3,8,8,6,14,12,12,104,116,109,105,102,116,116,114,85,70,68,64,38,29,26,1333,RODANGE Frontière Belgique,N5F,Belgique <-> Rodange deux sens ,Belgique,Rodange,54827.676,68064.97,128,269
2671,20,2020-01-17,1,C,0,1,0,0,1,4,6,7,9,4,2,6,8,6,7,9,3,5,2,0,1,0,0,0,81,STEINFORT Frontière,N6,Belgique vers Steinfort,Belgique,Steinfort,60990.77,80497.3,20,10
2672,20,2020-01-17,2,C,0,0,0,0,0,0,1,2,3,3,5,8,8,3,8,2,5,0,0,1,0,0,0,0,49,STEINFORT Frontière,N6,Steinfort vers Belgique,Belgique,Steinfort,60990.77,80497.3,8,5
2673,20,2020-01-17,3,C,0,1,0,0,1,4,7,9,12,7,7,14,16,9,15,11,8,5,2,1,1,0,0,0,130,STEINFORT Frontière,N6,Belgique <-> Steinfort deux sens ,Belgique,Steinfort,60990.77,80497.3,28,15
2674,21,2020-01-17,1,C,1,1,0,2,7,12,25,40,32,29,18,16,21,19,23,22,11,9,5,4,4,3,4,0,308,CAP,N6,Windhof vers Capellen,Windhof,Capellen,65806.37,79096.31,101,25
2675,21,2020-01-17,2,C,2,0,0,1,1,7,13,21,37,26,37,30,20,33,23,27,14,24,12,9,5,5,5,5,357,CAP,N6,Capellen vers Windhof,Windhof,Capellen,65806.37,79096.31,84,50
2676,21,2020-01-17,3,C,3,1,0,3,8,19,38,61,69,55,55,46,41,52,46,49,25,33,17,13,9,8,9,5,665,CAP,N6,Windhof <-> Capellen deux sens ,Windhof,Capellen,65806.37,79096.31,185,75
2677,24,2020-01-17,1,C,0,0,0,0,0,6,6,20,11,11,10,11,8,11,6,12,6,8,9,6,3,3,3,2,152,RODANGE,N5,France vers Rodange,France,Rodange,55248.91,68011.25,42,23
2678,24,2020-01-17,2,C,0,0,0,0,0,5,8,8,11,11,11,7,7,8,6,9,9,8,8,7,3,4,4,3,137,RODANGE,N5,Rodange vers France,France,Rodange,55248.91,68011.25,30,25
2679,24,2020-01-17,3,C,0,0,0,0,0,11,14,28,22,22,21,18,15,19,12,21,15,16,17,13,6,7,7,5,289,RODANGE,N5,France <-> Rodange deux sens ,France,Rodange,55248.91,68011.25,72,48
2680,25,2020-01-17,1,C,0,0,0,1,0,3,7,6,5,4,15,7,6,4,8,4,7,8,4,0,0,5,1,0,95,PETANGE,N5b,Pétange vers Athus,Pétange,Athus,57345.37,69400.0,15,19
2681,25,2020-01-17,2,C,3,0,0,3,0,25,37,24,19,13,10,8,4,5,4,5,6,7,3,1,1,1,0,0,179,PETANGE,N5b,Athus vers Pétange,Pétange,Athus,57345.37,69400.0,56,16
2682,25,2020-01-17,3,C,3,0,0,4,0,28,44,30,24,17,25,15,10,9,12,9,13,15,7,1,1,6,1,0,274,PETANGE,N5b,Pétange <-> Athus deux sens ,Pétange,Athus,57345.37,69400.0,71,35
2683,26,2020-01-17,1,C,7,6,7,5,22,62,83,83,131,115,122,94,94,101,96,71,57,34,31,23,15,15,8,8,1290,PETANGE,N31,Lamadelaine vers Biff,Lamadelaine,Biff,58072.58,69260.56,329,122
2684,26,2020-01-17,2,C,3,2,6,10,17,41,72,141,117,101,118,109,70,67,78,60,75,50,27,21,11,12,2,4,1214,PETANGE,N31,Biff vers Lamadelaine,Lamadelaine,Biff,58072.58,69260.56,359,152
2685,26,2020-01-17,3,C,10,8,13,15,39,103,155,224,248,216,240,203,164,168,174,131,132,84,58,44,26,27,10,12,2504,PETANGE,N31,Lamadelaine <-> Biff deux sens ,Lamadelaine,Biff,58072.58,69260.56,688,274
2686,27,2020-01-17,1,C,0,0,0,0,0,0,2,3,3,0,1,3,3,0,2,3,1,0,0,0,1,0,0,0,22,VIANDEN Frontière,N17A,Allemagne vers Luxembourg,Allemagne,Luxembourg,84055.21,110409.38,6,1
2687,27,2020-01-17,2,C,0,0,0,0,0,0,0,2,1,5,4,4,0,3,4,3,1,0,2,1,0,0,0,0,30,VIANDEN Frontière,N17A,Luxembourg vers Allemagne,Allemagne,Luxembourg,84055.21,110409.38,8,3
2688,27,2020-01-17,3,C,0,0,0,0,0,0,2,5,4,5,5,7,3,3,6,6,2,0,2,1,1,0,0,0,52,VIANDEN Frontière,N17A,Allemagne <-> Luxembourg deux sens ,Allemagne,Luxembourg,84055.21,110409.38,14,4
2689,29,2020-01-17,1,C,0,7,3,3,2,5,22,23,26,27,17,12,20,15,24,12,10,6,7,4,2,5,1,0,253,GREVENMACHER Frontière,N10A,Allemagne vers Grevenmacher,Allemagne,Grevenmacher,99794.3,82493.125,76,23
2690,29,2020-01-17,2,C,1,0,4,3,4,8,12,12,10,11,18,20,12,20,21,23,13,13,7,7,5,3,3,0,230,GREVENMACHER Frontière,N10A,Grevenmacher vers Allemagne,Allemagne,Grevenmacher,99794.3,82493.125,33,33
2691,29,2020-01-17,3,C,1,7,7,6,6,13,34,35,36,38,35,32,32,35,45,35,23,19,14,11,7,8,4,0,483,GREVENMACHER Frontière,N10A,Allemagne <-> Grevenmacher deux sens ,Allemagne,Grevenmacher,99794.3,82493.125,109,56
2692,30,2020-01-17,1,C,1,0,1,1,4,12,21,28,34,30,21,16,26,13,16,15,21,16,9,9,2,2,2,2,302,FRISANGE Frontière,N3,France vers Frisange,France,Frisange,81513.98,64407.594,92,46
2693,30,2020-01-17,2,C,0,2,0,0,2,2,8,11,18,19,20,13,7,28,9,24,13,13,4,5,3,1,2,4,208,FRISANGE Frontière,N3,Frisange vers France,France,Frisange,81513.98,64407.594,48,30
2694,30,2020-01-17,3,C,1,2,1,1,6,14,29,39,52,49,41,29,33,41,25,39,34,29,13,14,5,3,4,6,510,FRISANGE Frontière,N3,France <-> Frisange deux sens ,France,Frisange,81513.98,64407.594,140,76
2695,58,2020-01-17,1,C,0,0,0,4,0,4,8,16,15,7,3,10,1,5,5,5,3,2,1,4,0,1,0,0,94,FRISANGE,N3,Frisange vers France,Frisange,France,81808.0,63523.0,38,6
2696,58,2020-01-17,2,C,0,0,0,0,0,0,0,2,2,6,5,6,2,3,5,14,16,19,24,4,3,1,1,1,114,FRISANGE,N3,France vers Frisange,Frisange,France,81808.0,63523.0,10,59
2697,58,2020-01-17,3,C,0,0,0,4,0,4,8,18,17,13,8,16,3,8,10,19,19,21,25,8,3,2,1,1,208,FRISANGE,N3,Frisange <-> France deux sens ,Frisange,France,81808.0,63523.0,48,65
2698,202,2020-01-17,1,C,0,0,1,0,0,1,11,20,19,17,10,26,11,27,29,21,19,8,4,3,1,2,1,0,231,QUATRE-VENTS,N12,Dondelange vers Quatre-Vents,Dondelange,Quatre-Vents,70927.0,82759.0,56,31
2699,202,2020-01-17,2,C,0,0,1,0,2,2,7,9,27,13,16,19,12,22,19,19,13,8,12,5,4,1,1,2,214,QUATRE-VENTS,N12,Quatre-Vents vers Dondelange,Dondelange,Quatre-Vents,70927.0,82759.0,49,33
